,Entry ID,Jurisdiction,health_region,Date announced,Date implemented,Intervention category,Intervention type,Intervention summary,"Primary source
(news release or specific resource)",Secondary source,Level,"Indigenous 
population group",Industry
223,QC354,Que.,Mauricie,2020-09-01 00:00:00,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-061_anglais.pdf?1599049305,Provincial/territorial,No,Fitness
224,QC354,Que.,Saguenay,2020-09-01 00:00:00,2020-09-02 00:00:00,Openings,Openings - recreation,"Who: Minister of health and social services
What: Announced the resumption of fights in combat sports such as karate, taekwondo, boxing or judo as long as physical distancing is maintained outside the clashes and training groups of no more than 4 people are created 
Effective until: ",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-le-gouvernement-autorise-la-reprise-des-affrontements-dans-les-sports-de-combat-855322621.html,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-061_anglais.pdf?1599049305,Provincial/territorial,No,Fitness
225,QC361,Que.,Capitale-Nationale,2020-09-09 00:00:00,2020-09-09 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced that distance learning must be provided within 2 days for students from an educational institution where an isolation order from a public health authority was issued because of a COVID-19 case involving an employee or student 
Effective until:",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-943-2020-anglais.pdf?1599690765,Not applicable,Provincial/territorial,No,
226,QC361,Que.,Montréal,2020-09-09 00:00:00,2020-09-09 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced that distance learning must be provided within 2 days for students from an educational institution where an isolation order from a public health authority was issued because of a COVID-19 case involving an employee or student 
Effective until:",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-943-2020-anglais.pdf?1599690765,Not applicable,Provincial/territorial,No,
227,QC363,Que.,Capitale-Nationale,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
228,QC363,Que.,Montréal,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
229,QC363,Que.,Estrie,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
230,QC363,Que.,Mauricie,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
231,QC363,Que.,Saguenay,2020-09-11 00:00:00,2020-09-11 00:00:00,Restrictions,Closures - recreation,"Who: Minister of health and social services
What: Announced closure of karaoke activities held in public places such as bars and rented or community rooms due to the risk of infection they present
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
232,QC364,Que.,Capitale-Nationale,2020-09-11 00:00:00,2020-09-11 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced that bars must keep a register of customers to facilitate contact tracing
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
233,QC364,Que.,Montréal,2020-09-11 00:00:00,2020-09-11 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced that bars must keep a register of customers to facilitate contact tracing
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
234,QC364,Que.,Estrie,2020-09-11 00:00:00,2020-09-11 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced that bars must keep a register of customers to facilitate contact tracing
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
235,QC364,Que.,Mauricie,2020-09-11 00:00:00,2020-09-11 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced that bars must keep a register of customers to facilitate contact tracing
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
236,QC364,Que.,Saguenay,2020-09-11 00:00:00,2020-09-11 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced that bars must keep a register of customers to facilitate contact tracing
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2308/,https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-063_anglais.pdf?1599852929,Provincial/territorial,No,
237,QC370,Que.,Capitale-Nationale,2020-09-17 00:00:00,2020-09-17 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced the prohibition of dancing in bars, only allowing alcohol consumption on site between 8 a.m. and midnight and that the maximum capacity be 50% of that allowed 
Effective until:",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-064_anglais.pdf?1600431037,Not applicable,Provincial/territorial,No,
238,QC370,Que.,Montréal,2020-09-17 00:00:00,2020-09-17 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced the prohibition of dancing in bars, only allowing alcohol consumption on site between 8 a.m. and midnight and that the maximum capacity be 50% of that allowed 
Effective until:",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-064_anglais.pdf?1600431037,Not applicable,Provincial/territorial,No,
239,QC370,Que.,Estrie,2020-09-17 00:00:00,2020-09-17 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced the prohibition of dancing in bars, only allowing alcohol consumption on site between 8 a.m. and midnight and that the maximum capacity be 50% of that allowed 
Effective until:",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-064_anglais.pdf?1600431037,Not applicable,Provincial/territorial,No,
240,QC370,Que.,Mauricie,2020-09-17 00:00:00,2020-09-17 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced the prohibition of dancing in bars, only allowing alcohol consumption on site between 8 a.m. and midnight and that the maximum capacity be 50% of that allowed 
Effective until:",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-064_anglais.pdf?1600431037,Not applicable,Provincial/territorial,No,
241,QC370,Que.,Saguenay,2020-09-17 00:00:00,2020-09-17 00:00:00,Policy,Openings - non-essential services,"Who: Minister of health and social services
What: Announced the prohibition of dancing in bars, only allowing alcohol consumption on site between 8 a.m. and midnight and that the maximum capacity be 50% of that allowed 
Effective until:",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/AM_2020-064_anglais.pdf?1600431037,Not applicable,Provincial/territorial,No,
242,QC371,Que.,Capitale-Nationale,2020-09-18 00:00:00,2020-09-18 00:00:00,Policy,Openings - education,"Who: Office of the minister of education
What: Announced that all school service centres now have a COVID-19 emergency protocol that makes it possible, in the event of a class or school closure, to quickly switch to quality distance education
Effective until:",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-protocoles-d-urgence-le-reseau-scolaire-est-pret-867704355.html,Not applicable,Provincial/territorial,No,
243,QC371,Que.,Montréal,2020-09-18 00:00:00,2020-09-18 00:00:00,Policy,Openings - education,"Who: Office of the minister of education
What: Announced that all school service centres now have a COVID-19 emergency protocol that makes it possible, in the event of a class or school closure, to quickly switch to quality distance education
Effective until:",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-protocoles-d-urgence-le-reseau-scolaire-est-pret-867704355.html,Not applicable,Provincial/territorial,No,
244,QC371,Que.,Estrie,2020-09-18 00:00:00,2020-09-18 00:00:00,Policy,Openings - education,"Who: Office of the minister of education
What: Announced that all school service centres now have a COVID-19 emergency protocol that makes it possible, in the event of a class or school closure, to quickly switch to quality distance education
Effective until:",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-protocoles-d-urgence-le-reseau-scolaire-est-pret-867704355.html,Not applicable,Provincial/territorial,No,
245,QC371,Que.,Mauricie,2020-09-18 00:00:00,2020-09-18 00:00:00,Policy,Openings - education,"Who: Office of the minister of education
What: Announced that all school service centres now have a COVID-19 emergency protocol that makes it possible, in the event of a class or school closure, to quickly switch to quality distance education
Effective until:",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-protocoles-d-urgence-le-reseau-scolaire-est-pret-867704355.html,Not applicable,Provincial/territorial,No,
246,QC371,Que.,Saguenay,2020-09-18 00:00:00,2020-09-18 00:00:00,Policy,Openings - education,"Who: Office of the minister of education
What: Announced that all school service centres now have a COVID-19 emergency protocol that makes it possible, in the event of a class or school closure, to quickly switch to quality distance education
Effective until:",https://www.newswire.ca/fr/news-releases/pandemie-de-la-covid-19-protocoles-d-urgence-le-reseau-scolaire-est-pret-867704355.html,Not applicable,Provincial/territorial,No,
247,QC375,Que.,Capitale-Nationale,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Not applicable,Regional,No,Nightlife
248,QC375,Que.,Montréal,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Not applicable,Regional,No,Nightlife
249,QC375,Que.,Estrie,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Not applicable,Regional,No,Nightlife
250,QC375,Que.,Mauricie,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Not applicable,Regional,No,Nightlife
251,QC375,Que.,Saguenay,2020-09-20 00:00:00,2020-09-20 00:00:00,Closures,Closures - non-essential services,"Who: Minister of health and social services
What: Announced that regions in the orange zones must now end sales of alcohol in restaurants, bars, brasseries, taverns, casinos and any other place or establishment with a licence to sell or serve alcoholic beverages by 11 p.m and customers in bars, brasseries, taverns and casinos must leave by midnight
Effective until:",https://www.msss.gouv.qc.ca/ministere/salle-de-presse/communique-2322/,Not applicable,Regional,No,Nightlife
252,QC376,Que.,Montréal,2020-09-30 00:00:00,2020-10-01 00:00:00,Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020. Effective until: Oct 28, 2020.",https://www.cbc.ca/news/canada/montreal/covid-19-quebec-oct-1-1.5745858,https://montreal.ctvnews.ca/red-alert-private-gatherings-banned-as-bars-eat-in-dining-close-in-three-quebec-regions-1.5122144,Regional,No,Restaurants & eating places; Nightlife; Fitness; Personal care
253,QC377,Que.,Estrie,2020-11-09 00:00:00,2020-11-12 00:00:00,Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020. Effective until: Oct 28, 2020.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/progressive-regional-alert-and-intervention-system/map-of-covid-19-alert-levels-by-region/,https://www.cbc.ca/news/canada/montreal/eastern-townships-red-zone-1.5795652,Regional,No,Restaurants & eating places; Nightlife; Fitness; Personal care
254,QC378,Que.,Mauricie,2020-10-08 00:00:00,2020-10-11 00:00:00,Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020. Effective until: Oct 28, 2020.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/progressive-regional-alert-and-intervention-system/map-of-covid-19-alert-levels-by-region/,https://montreal.ctvnews.ca/police-checkpoints-in-place-for-thanksgiving-weekend-as-more-quebec-regions-enter-covid-19-red-zone-1.5138462,Regional,No,Restaurants & eating places; Nightlife; Fitness; Personal care
255,QC378,Que.,Saguenay,,2020-13-33,Closures,Level 4 (Red),"Restaurants - dining rooms closed. Bars, breweries, taverns, casinos closed. Microbreweries and distilleries, closed only for on-site eating or drinking. Public activites prohibited. Performance venues, cinemas, theatres and museums closed. Libraries - closed other than those maintained by educational institutions, with the exception of loan counters. Non-essential health services. Education - only one stable class group is permitted, with no physical distancing requirement, at all times. Extracurricular activities are suspended. Field trips and interscolastic activities are suspended. Loans and rentals of rooms are suspended. Post-secondary - As many activities as possible provided through distance education. Recreation - no organized sports, physical or recreational activities are permitted. Indoor and outdoor sports and recreation facilities may remain open for individual activities, but access to locker rooms is not permitted; however, washrooms remain available. Competitions and spectators are not permitted. Effective until: Jan 11, 2020. Effective until: Oct 28, 2020.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/progressive-regional-alert-and-intervention-system/map-of-covid-19-alert-levels-by-region/,,Regional,No,Restaurants & eating places; Nightlife; Fitness; Personal care
256,QC379,Que.,Montréal,,2020-12-25 00:00:00,Restrictions,Level 4 (Red),"(i) closure of non-priority businesses from December 25, 2020 to January 10, 2021 (inclusively) (ii) restrictions on the number of persons allowed in businesses while they are permitted to remain open; and (iii) mandatory teleworking from December 17, 2020 to January 10, 2021 (inclusively). restaurants, and food courts in shopping centres and food stores, except for deliveries, take-outs or drive-through orders; bars and discotheques; microbreweries and distilleries in respect of their services permitting consumption of food or beverages on the premises; casinos and gaming houses; museums, biodomes, planetariums, insectariums, botanical gardens, aquariums and zoos except that, as of December 17, 2020, outdoor activities requiring participants be in motion, such as sports-related activities or walking circuits are permitted at these sites; arcades and, for their indoor activities, thematic sites, amusement centres and parks, recreational centres and water parks; saunas and spas, except personal care provided therein; libraries other than those in educational institutions, except lending desks; movie theatres and rooms in which performing arts are presented, including venues where the arts are broadcast; youth hostels; physical training rooms; and any indoor place used for an event-based or social activity or for games such as bowling, darts, billiards and the like, other than a private residence.",https://www.stikeman.com/en-ca/kh/corporations-commercial-law/quebec-announces-regional-and-province-wide-restrictions,,Regional,No,Restaurants & eating places; Nightlife; Fitness; Personal care
257,QC379,Que.,Estrie,,2020-12-25 00:00:00,Restrictions,Level 4 (Red),"(i) closure of non-priority businesses from December 25, 2020 to January 10, 2021 (inclusively) (ii) restrictions on the number of persons allowed in businesses while they are permitted to remain open; and (iii) mandatory teleworking from December 17, 2020 to January 10, 2021 (inclusively). restaurants, and food courts in shopping centres and food stores, except for deliveries, take-outs or drive-through orders; bars and discotheques; microbreweries and distilleries in respect of their services permitting consumption of food or beverages on the premises; casinos and gaming houses; museums, biodomes, planetariums, insectariums, botanical gardens, aquariums and zoos except that, as of December 17, 2020, outdoor activities requiring participants be in motion, such as sports-related activities or walking circuits are permitted at these sites; arcades and, for their indoor activities, thematic sites, amusement centres and parks, recreational centres and water parks; saunas and spas, except personal care provided therein; libraries other than those in educational institutions, except lending desks; movie theatres and rooms in which performing arts are presented, including venues where the arts are broadcast; youth hostels; physical training rooms; and any indoor place used for an event-based or social activity or for games such as bowling, darts, billiards and the like, other than a private residence.",https://www.stikeman.com/en-ca/kh/corporations-commercial-law/quebec-announces-regional-and-province-wide-restrictions,,Regional,No,Restaurants & eating places; Nightlife; Fitness; Personal care
258,QC379,Que.,Mauricie,,2020-12-25 00:00:00,Restrictions,Level 4 (Red),"(i) closure of non-priority businesses from December 25, 2020 to January 10, 2021 (inclusively) (ii) restrictions on the number of persons allowed in businesses while they are permitted to remain open; and (iii) mandatory teleworking from December 17, 2020 to January 10, 2021 (inclusively). restaurants, and food courts in shopping centres and food stores, except for deliveries, take-outs or drive-through orders; bars and discotheques; microbreweries and distilleries in respect of their services permitting consumption of food or beverages on the premises; casinos and gaming houses; museums, biodomes, planetariums, insectariums, botanical gardens, aquariums and zoos except that, as of December 17, 2020, outdoor activities requiring participants be in motion, such as sports-related activities or walking circuits are permitted at these sites; arcades and, for their indoor activities, thematic sites, amusement centres and parks, recreational centres and water parks; saunas and spas, except personal care provided therein; libraries other than those in educational institutions, except lending desks; movie theatres and rooms in which performing arts are presented, including venues where the arts are broadcast; youth hostels; physical training rooms; and any indoor place used for an event-based or social activity or for games such as bowling, darts, billiards and the like, other than a private residence.",https://www.stikeman.com/en-ca/kh/corporations-commercial-law/quebec-announces-regional-and-province-wide-restrictions,,Regional,No,Restaurants & eating places; Nightlife; Fitness; Personal care
259,QC379,Que.,Saguenay,,2020-12-25 00:00:00,Restrictions,Level 4 (Red),"(i) closure of non-priority businesses from December 25, 2020 to January 10, 2021 (inclusively) (ii) restrictions on the number of persons allowed in businesses while they are permitted to remain open; and (iii) mandatory teleworking from December 17, 2020 to January 10, 2021 (inclusively). restaurants, and food courts in shopping centres and food stores, except for deliveries, take-outs or drive-through orders; bars and discotheques; microbreweries and distilleries in respect of their services permitting consumption of food or beverages on the premises; casinos and gaming houses; museums, biodomes, planetariums, insectariums, botanical gardens, aquariums and zoos except that, as of December 17, 2020, outdoor activities requiring participants be in motion, such as sports-related activities or walking circuits are permitted at these sites; arcades and, for their indoor activities, thematic sites, amusement centres and parks, recreational centres and water parks; saunas and spas, except personal care provided therein; libraries other than those in educational institutions, except lending desks; movie theatres and rooms in which performing arts are presented, including venues where the arts are broadcast; youth hostels; physical training rooms; and any indoor place used for an event-based or social activity or for games such as bowling, darts, billiards and the like, other than a private residence.",https://www.stikeman.com/en-ca/kh/corporations-commercial-law/quebec-announces-regional-and-province-wide-restrictions,,Regional,No,Restaurants & eating places; Nightlife; Fitness; Personal care
260,SK141,Sask.,Regina,2020-07-21 00:00:00,2020-07-21 00:00:00,Openings,Openings - non-essential services and recreation,"Who: Government of Saskatchewan
What: Reduced the required distance between vehicles at drive-in theatres from 5 metres to 2 metres. Permitted fitness facilities to allow 24-hour access with registration of guests to facilitate contact tracing. Permitted yard and garage sales, door-to-door canvassing and sales to reopen.
Effective until: ",https://www.saskatchewan.ca/government/news-and-media/2020/july/21/more-phase-4-reopen-saskatchewan,Not applicable,Provincial/territorial,No,
261,SK141,Sask.,Saskatoon,2020-07-21 00:00:00,2020-07-21 00:00:00,Openings,Openings - non-essential services and recreation,"Who: Government of Saskatchewan
What: Reduced the required distance between vehicles at drive-in theatres from 5 metres to 2 metres. Permitted fitness facilities to allow 24-hour access with registration of guests to facilitate contact tracing. Permitted yard and garage sales, door-to-door canvassing and sales to reopen.
Effective until: ",https://www.saskatchewan.ca/government/news-and-media/2020/july/21/more-phase-4-reopen-saskatchewan,Not applicable,Provincial/territorial,No,
262,SK142,Sask.,Regina,2020-11-25 00:00:00,2020-11-27 00:00:00,Closures,Closures - recreation,"Who: Government of Saskatchewan What: All team/group sports, activities, games, competitions, recitals, practices, etc. are suspended, including amateur and recreational leagues for all age groups.  Effective until:  Dec 17, 2020.",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,Not applicable,Provincial/territorial,No,
263,SK142,Sask.,Saskatoon,2020-11-25 00:00:00,2020-11-27 00:00:00,Closures,Closures - recreation,"Who: Government of Saskatchewan What: All team/group sports, activities, games, competitions, recitals, practices, etc. are suspended, including amateur and recreational leagues for all age groups.  Effective until:  Dec 17, 2020.",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,Not applicable,Provincial/territorial,No,
264,SK154,Sask.,Regina,2020-08-04 00:00:00,2020-08-04 00:00:00,Policy,Openings - education,"Who: Government of Saskatchewan
What: Released plan and safety guidance for the reopening of elementary, middle and high schools in the fall 
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/04/safe-school-plan,Not applicable,Provincial/territorial,No,
265,SK154,Sask.,Saskatoon,2020-08-04 00:00:00,2020-08-04 00:00:00,Policy,Openings - education,"Who: Government of Saskatchewan
What: Released plan and safety guidance for the reopening of elementary, middle and high schools in the fall 
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/04/safe-school-plan,Not applicable,Provincial/territorial,No,
266,SK155,Sask.,Regina,2020-08-11 00:00:00,2020-08-11 00:00:00,Policy,Openings - education,"Who: Government of Saskatchewan
What: Released additional guidance for schools reopening at Level 2, including masks in common areas and buses for grades 4 to 12 and in classrooms where distancing is not possible for grades 9 to 12
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/11/level-2-guidance,Not applicable,Provincial/territorial,No,
267,SK155,Sask.,Saskatoon,2020-08-11 00:00:00,2020-08-11 00:00:00,Policy,Openings - education,"Who: Government of Saskatchewan
What: Released additional guidance for schools reopening at Level 2, including masks in common areas and buses for grades 4 to 12 and in classrooms where distancing is not possible for grades 9 to 12
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/11/level-2-guidance,Not applicable,Provincial/territorial,No,
268,SK157,Sask.,Regina,2020-08-17 00:00:00,2020-09-08 00:00:00,Openings,Openings - education,"Who: Government of Saskatchewan
What: Opened public schools for the first day of classes 
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/17/safe-schools-plan-more-resources,Not applicable,Provincial/territorial,No,
269,SK157,Sask.,Saskatoon,2020-08-17 00:00:00,2020-09-08 00:00:00,Openings,Openings - education,"Who: Government of Saskatchewan
What: Opened public schools for the first day of classes 
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/17/safe-schools-plan-more-resources,Not applicable,Provincial/territorial,No,
270,SK160,Sask.,Regina,2020-08-27 00:00:00,2020-08-27 00:00:00,Policy,Openings - education,"Who: Ministry of Education, public health officials
What: Released parent information packages for distribution prior to the September 8 school year start; includes background on Safe Schools Plan, guidance on how to prepare for return and information regarding thresholds for changes to in-classroom learning; children are recommended to wear masks in school and will be educated on 2-metre distancing
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/27/safe-schools-plan-parent-packages,Not applicable,Provincial/territorial,No,
271,SK160,Sask.,Saskatoon,2020-08-27 00:00:00,2020-08-27 00:00:00,Policy,Openings - education,"Who: Ministry of Education, public health officials
What: Released parent information packages for distribution prior to the September 8 school year start; includes background on Safe Schools Plan, guidance on how to prepare for return and information regarding thresholds for changes to in-classroom learning; children are recommended to wear masks in school and will be educated on 2-metre distancing
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/27/safe-schools-plan-parent-packages,Not applicable,Provincial/territorial,No,
272,BC095,B.C.,Fraser,No data,No data,Closures,Closures — daycares,What: BC daycares remain open as an essential service,https://news.gov.bc.ca/releases/2020CFD0041-000530,Not applicable,Provincial/territorial,No,
273,BC095,B.C.,Interior,No data,No data,Closures,Closures — daycares,What: BC daycares remain open as an essential service,https://news.gov.bc.ca/releases/2020CFD0041-000530,Not applicable,Provincial/territorial,No,
274,BC095,B.C.,Island,No data,No data,Closures,Closures — daycares,What: BC daycares remain open as an essential service,https://news.gov.bc.ca/releases/2020CFD0041-000530,Not applicable,Provincial/territorial,No,
